id,Date,Code,Close,Highest,Lowest,Open,Volume
424,2015-06-17,'000333,36.98,37.2,36.01,36.75,25990068
425,2015-06-18,'000333,35.91,37.14,35.86,36.98,30265565
426,2015-06-19,'000333,35.02,36.84,33.0,35.79,35452538
427,2015-06-23,'000333,38.0,38.15,34.8,34.98,52787032
428,2015-06-24,'000333,38.84,39.0,37.3,38.05,51962160
429,2015-06-25,'000333,36.71,39.88,36.0,39.1,57041384
430,2015-06-26,'000333,34.41,36.61,33.2,35.8,52991654
431,2015-06-29,'000333,34.3,36.64,32.5,36.0,90937483
432,2015-06-30,'000333,37.28,37.38,33.8,34.27,75078868
433,2015-07-01,'000333,35.6,37.8,35.52,37.0,48541770
434,2015-07-02,'000333,35.99,36.5,33.68,36.2,48577902
435,2015-07-03,'000333,33.3,36.0,32.76,36.0,60874387
436,2015-07-06,'000333,35.0,36.55,32.99,36.55,75178048
437,2015-07-07,'000333,34.23,34.94,32.9,34.01,77361419
438,2015-07-08,'000333,30.81,31.5,30.81,30.81,115388476
439,2015-07-09,'000333,33.89,33.89,29.0,30.81,62243192
440,2015-07-10,'000333,37.25,37.28,33.89,34.0,72185400
441,2015-07-13,'000333,38.09,39.38,36.38,37.29,78097567
442,2015-07-14,'000333,36.04,37.55,36.01,37.33,52213203
443,2015-07-15,'000333,36.0,36.5,33.81,35.44,36258369
444,2015-07-16,'000333,35.6,36.4,34.88,36.0,30862238
445,2015-07-17,'000333,36.42,36.95,35.6,36.12,35328116
446,2015-07-20,'000333,35.63,36.56,35.3,36.55,29121421
447,2015-07-21,'000333,35.03,35.5,34.86,35.06,21271203
448,2015-07-22,'000333,34.37,35.76,34.1,35.41,36019291
449,2015-07-23,'000333,34.85,35.0,34.0,34.3,31869269
450,2015-07-24,'000333,34.36,35.5,34.2,34.85,30540891
451,2015-07-27,'000333,31.5,34.21,31.01,33.91,44932006
452,2015-07-28,'000333,32.88,33.55,30.56,30.87,56326708
453,2015-07-29,'000333,33.42,33.53,32.54,33.0,28478986
454,2015-07-30,'000333,32.25,33.78,32.1,33.38,20397588
455,2015-07-31,'000333,33.15,33.21,31.61,31.75,32407553
456,2015-08-03,'000333,34.0,34.0,32.48,32.58,31154772
457,2015-08-04,'000333,34.06,34.09,33.04,33.93,22825969
458,2015-08-05,'000333,34.41,35.99,34.3,35.5,35487734
459,2015-08-06,'000333,33.82,34.5,33.01,33.79,17598970
460,2015-08-07,'000333,34.22,34.5,33.8,34.29,14913699
461,2015-08-10,'000333,34.95,35.12,33.6,34.22,30259810
462,2015-08-11,'000333,34.6,34.95,34.42,34.7,24720311
463,2015-08-12,'000333,33.51,34.94,33.5,34.61,22699831
464,2015-08-13,'000333,33.63,33.87,33.0,33.41,15754251
465,2015-08-14,'000333,33.3,33.69,33.2,33.64,17502360
466,2015-08-17,'000333,32.68,33.24,32.5,33.24,17147961
467,2015-08-18,'000333,30.93,32.98,30.69,32.68,25517502
468,2015-08-19,'000333,31.27,31.4,30.0,30.57,25889059
469,2015-08-20,'000333,30.01,30.98,30.01,30.56,24042295
470,2015-08-21,'000333,28.08,29.99,28.0,29.69,30028068
471,2015-08-24,'000333,25.28,26.99,25.27,26.98,52360311
472,2015-08-25,'000333,23.76,26.18,23.33,23.86,54896159
473,2015-08-26,'000333,25.23,26.12,23.88,24.18,54967201
474,2015-08-27,'000333,26.54,26.63,25.17,26.2,40262972
475,2015-08-28,'000333,27.35,27.67,26.61,26.72,36457571
476,2015-08-31,'000333,28.79,28.79,26.55,27.8,49991081
477,2015-09-01,'000333,28.83,28.88,27.32,27.99,48440981
478,2015-09-02,'000333,28.75,28.97,27.32,27.85,64347291
479,2015-09-07,'000333,26.86,28.99,26.72,28.55,43830923
480,2015-09-08,'000333,27.4,27.48,26.11,26.65,20686655
481,2015-09-09,'000333,27.9,28.23,27.13,27.41,26777285
482,2015-09-10,'000333,27.36,27.78,27.33,27.52,14092056
483,2015-09-11,'000333,27.25,27.55,27.13,27.43,9503818
484,2015-09-14,'000333,26.01,27.42,25.5,27.4,24433888
485,2015-09-15,'000333,25.0,25.88,24.7,25.88,20303484
486,2015-09-16,'000333,26.64,26.98,24.98,25.2,20269228
487,2015-09-17,'000333,25.5,26.7,25.3,26.52,19481563
488,2015-09-18,'000333,25.88,25.97,25.61,25.68,11668951
489,2015-09-21,'000333,26.53,26.56,25.52,25.54,13657649
490,2015-09-22,'000333,26.65,26.96,26.39,26.4,15591573
491,2015-09-23,'000333,25.84,26.4,25.78,26.4,12130958
492,2015-09-24,'000333,26.13,26.56,25.86,26.07,12004218
493,2015-09-25,'000333,25.1,26.05,24.95,26.01,18559580
494,2015-09-28,'000333,25.1,25.15,24.73,25.12,10799093
495,2015-09-29,'000333,24.57,24.93,24.47,24.79,11615717
496,2015-09-30,'000333,25.23,25.38,24.72,24.72,12239911
497,2015-10-08,'000333,27.11,27.74,26.5,26.5,37937094
498,2015-10-09,'000333,27.1,27.25,26.74,27.05,14428276
499,2015-10-12,'000333,28.29,28.38,27.0,27.22,27868677
500,2015-10-13,'000333,27.92,28.2,27.63,28.2,17334722
501,2015-10-14,'000333,26.97,27.74,26.9,27.61,20817983
502,2015-10-15,'000333,27.52,27.56,26.83,26.94,20791003
503,2015-10-16,'000333,27.66,28.08,27.3,27.41,22177382
504,2015-10-19,'000333,27.42,27.78,27.12,27.7,20203015
505,2015-10-20,'000333,27.5,27.52,27.2,27.4,14827495
506,2015-10-21,'000333,26.67,27.86,26.57,27.6,22840290
507,2015-10-22,'000333,26.95,26.98,26.51,26.55,17596734
508,2015-10-23,'000333,27.58,27.74,27.08,27.08,19668186
509,2015-10-26,'000333,27.8,28.3,27.56,28.21,22144343
510,2015-10-27,'000333,27.38,27.77,26.85,27.42,19402375
511,2015-10-28,'000333,26.79,27.43,26.62,27.43,24692178
512,2015-10-29,'000333,27.76,27.88,26.74,27.02,32052941
513,2015-10-30,'000333,28.01,28.4,27.28,27.62,28765588
514,2015-11-02,'000333,28.38,28.97,27.58,27.68,28336160
515,2015-11-03,'000333,28.18,28.57,27.9,28.38,15305351
516,2015-11-04,'000333,29.35,29.39,28.15,28.18,28064575
517,2015-11-05,'000333,30.05,30.52,29.06,29.35,39684055
518,2015-11-06,'000333,30.12,30.22,29.7,29.87,25523951
519,2015-11-09,'000333,30.3,31.0,30.03,30.1,26975435
520,2015-11-10,'000333,29.63,30.22,29.45,30.06,23258701
521,2015-11-11,'000333,29.44,29.74,29.23,29.7,17340451
522,2015-11-12,'000333,29.73,29.85,29.42,29.64,14703937
523,2015-11-13,'000333,28.99,29.43,28.82,29.42,20128419
524,2015-11-16,'000333,28.8,28.9,28.52,28.69,29743834
525,2015-11-17,'000333,29.01,29.48,28.82,29.0,32210345
526,2015-11-18,'000333,28.35,29.16,28.33,29.12,30147848
527,2015-11-19,'000333,28.47,28.58,27.9,28.4,35089474
528,2015-11-20,'000333,28.18,28.55,27.92,28.49,40774150
529,2015-11-23,'000333,28.1,28.38,27.9,28.17,25663306
530,2015-11-24,'000333,28.5,28.57,28.02,28.14,19402960
531,2015-11-25,'000333,28.29,28.57,28.1,28.49,31692169
532,2015-11-26,'000333,28.63,28.94,28.3,28.39,31111582
533,2015-11-27,'000333,27.11,28.47,27.0,28.44,28239940
534,2015-11-30,'000333,26.83,27.35,26.17,27.28,21306430
535,2015-12-01,'000333,27.83,28.21,26.51,26.86,24238541
536,2015-12-02,'000333,29.3,30.33,27.6,27.78,58529163
537,2015-12-03,'000333,29.1,29.44,28.8,29.09,22658944
538,2015-12-04,'000333,29.09,29.38,28.55,28.86,24958190
539,2015-12-07,'000333,29.31,29.63,28.63,29.13,23481550
540,2015-12-08,'000333,28.18,29.02,28.05,29.02,18228108
541,2015-12-09,'000333,28.51,28.95,28.06,28.06,18739548
542,2015-12-10,'000333,28.88,29.46,28.58,28.6,30528259
543,2015-12-11,'000333,29.38,29.52,28.56,28.91,23987307
544,2015-12-14,'000333,30.05,30.24,29.03,29.18,33349745
545,2015-12-15,'000333,30.05,30.3,29.57,29.98,22226396
546,2015-12-16,'000333,29.78,30.1,29.7,30.05,11969167
547,2015-12-17,'000333,30.18,30.64,29.88,29.88,20260577
548,2015-12-18,'000333,29.72,30.48,29.5,30.18,16047235
549,2015-12-21,'000333,31.87,32.58,29.72,29.8,46886750
550,2015-12-22,'000333,32.45,32.88,31.62,31.88,27299101
551,2015-12-23,'000333,32.45,33.28,31.88,32.2,32333920
552,2015-12-24,'000333,31.7,32.43,31.17,32.43,16999229
553,2015-12-25,'000333,32.15,32.24,31.72,31.75,11185471
554,2015-12-28,'000333,31.0,32.51,31.0,32.22,20393580
555,2015-12-29,'000333,33.09,33.98,30.66,31.05,36755288
556,2015-12-30,'000333,33.43,34.3,32.88,33.01,44558105
557,2015-12-31,'000333,32.82,33.58,32.55,33.45,17833301
558,2016-01-04,'000333,29.72,33.18,29.54,32.82,20033877
559,2016-01-05,'000333,31.33,31.48,29.53,29.72,31216593
560,2016-01-06,'000333,31.59,31.95,30.92,31.28,20197645
561,2016-01-07,'000333,29.04,30.98,28.88,30.9,6375400
562,2016-01-08,'000333,29.81,30.59,28.73,30.21,37458179
563,2016-01-11,'000333,28.4,29.54,28.19,29.0,28231103
564,2016-01-12,'000333,28.81,29.17,28.18,28.62,21424986
565,2016-01-13,'000333,28.99,29.93,28.55,29.06,19005027
566,2016-01-14,'000333,29.6,29.78,28.01,28.02,26566028
567,2016-01-15,'000333,28.39,29.82,28.1,29.6,24067914
568,2016-01-18,'000333,27.8,28.55,27.4,27.74,21498633
569,2016-01-19,'000333,28.82,29.28,27.66,27.82,21806148
570,2016-01-20,'000333,28.03,29.0,27.65,28.7,23014583
571,2016-01-21,'000333,27.03,28.23,27.02,27.63,21196691
572,2016-01-22,'000333,27.08,27.44,26.5,27.39,16937202
573,2016-01-25,'000333,27.2,27.49,27.07,27.22,9353881
574,2016-01-26,'000333,25.85,27.23,25.77,27.04,19729485
575,2016-01-27,'000333,26.23,26.43,25.15,26.0,18425264
576,2016-01-28,'000333,26.51,26.97,25.88,26.03,13262052
577,2016-01-29,'000333,27.31,27.5,26.2,26.35,12192388
578,2016-02-01,'000333,27.35,27.56,27.11,27.32,8426900
579,2016-02-02,'000333,27.61,27.98,27.3,27.35,10567871
580,2016-02-03,'000333,27.17,27.58,26.81,27.48,13041001
581,2016-02-04,'000333,27.29,27.67,27.11,27.22,9208826
582,2016-02-05,'000333,27.42,27.68,27.27,27.4,10029004
583,2016-02-15,'000333,26.96,27.28,26.72,26.95,11744093
584,2016-02-16,'000333,27.74,27.8,27.1,27.33,13392115
585,2016-02-17,'000333,27.95,28.22,27.61,27.66,11642326
586,2016-02-18,'000333,27.86,28.29,27.78,28.13,6958189
587,2016-02-19,'000333,27.6,27.93,27.5,27.81,6615046
588,2016-02-22,'000333,28.04,28.15,27.52,27.99,11233411
589,2016-02-23,'000333,27.87,28.1,27.72,28.07,9740294
590,2016-02-24,'000333,27.84,27.96,27.32,27.8,8208646
591,2016-02-25,'000333,26.47,27.83,26.0,27.72,16250633
592,2016-02-26,'000333,26.84,26.91,26.46,26.59,9505338
593,2016-02-29,'000333,26.07,26.79,25.72,26.78,13187816
594,2016-03-01,'000333,26.96,26.97,26.09,26.15,11008693
595,2016-03-02,'000333,29.18,29.18,26.97,27.19,35574638
596,2016-03-03,'000333,28.6,29.3,28.5,29.15,14825167
597,2016-03-04,'000333,29.12,29.75,28.55,28.78,26245662
598,2016-03-07,'000333,29.23,29.92,28.85,29.2,11665002
599,2016-03-08,'000333,28.85,29.3,28.28,29.25,9247334
600,2016-03-09,'000333,28.78,29.35,28.32,28.55,9429059
601,2016-03-10,'000333,29.03,29.66,28.69,28.75,10550977
602,2016-03-11,'000333,29.0,29.38,28.71,28.84,6235392
603,2016-03-14,'000333,29.55,30.15,29.33,29.34,16184907
604,2016-03-15,'000333,29.64,29.8,29.0,29.78,11624030
605,2016-03-16,'000333,29.26,29.61,29.1,29.61,7424657
606,2016-03-17,'000333,29.85,29.99,29.43,29.51,10487447
607,2016-03-18,'000333,30.04,30.46,29.71,30.1,24572539
608,2016-03-21,'000333,30.38,30.59,30.02,30.15,19835515
609,2016-03-22,'000333,30.54,30.95,30.29,30.45,13510527
610,2016-03-23,'000333,30.28,30.6,29.98,30.29,9657849
611,2016-03-24,'000333,30.87,31.25,29.78,30.03,21918238
612,2016-03-25,'000333,31.4,31.66,30.56,30.6,16853836
613,2016-03-28,'000333,30.6,32.27,30.5,32.01,25684031
614,2016-03-29,'000333,29.99,30.78,29.8,30.75,16149949
615,2016-03-30,'000333,30.53,30.55,29.98,30.16,19376003
616,2016-03-31,'000333,30.85,31.39,30.68,30.68,20354021
617,2016-04-01,'000333,30.59,31.0,30.2,31.0,10261031
618,2016-04-05,'000333,30.79,30.94,30.26,30.26,14647165
619,2016-04-06,'000333,30.75,30.97,30.56,30.7,11321474
620,2016-04-07,'000333,30.1,30.93,30.05,30.81,14125067
621,2016-04-08,'000333,30.02,30.33,29.84,30.0,8435194
622,2016-04-11,'000333,30.4,30.55,30.2,30.23,15007611
623,2016-04-12,'000333,30.46,30.54,30.2,30.4,8291086
624,2016-04-13,'000333,30.68,31.08,30.52,30.6,18590698
625,2016-04-14,'000333,30.92,31.07,30.7,30.79,11793469
626,2016-04-15,'000333,30.96,31.1,30.8,30.95,8702882
627,2016-04-18,'000333,30.62,30.96,30.45,30.96,9097038
628,2016-04-19,'000333,30.78,30.85,30.4,30.71,7885010
629,2016-04-20,'000333,29.88,30.78,29.51,30.78,20241714
630,2016-04-21,'000333,29.74,30.08,29.65,29.8,8115302
631,2016-04-22,'000333,30.8,30.93,29.56,29.6,14925480
632,2016-04-25,'000333,31.2,31.55,30.7,30.8,21088323
633,2016-04-26,'000333,31.38,31.69,31.1,31.23,10523476
634,2016-04-27,'000333,30.98,31.47,30.92,31.28,10963294
635,2016-04-28,'000333,30.78,31.53,30.54,31.12,13898550
636,2016-04-29,'000333,32.1,32.26,31.02,31.02,25404055
637,2016-05-03,'000333,33.84,34.08,32.2,32.21,29626941
638,2016-05-04,'000333,32.96,33.79,32.8,33.3,27683061
639,2016-05-05,'000333,32.99,33.24,32.85,33.07,19547683
640,2016-05-06,'000333,20.35,21.14,20.35,20.97,38785799
641,2016-05-09,'000333,20.35,20.7,19.99,20.08,32284589
642,2016-05-10,'000333,21.08,21.59,20.15,20.4,48148741
643,2016-05-11,'000333,21.96,22.21,21.09,21.16,58911733
644,2016-05-12,'000333,21.9,22.55,21.3,21.6,40702798
645,2016-05-13,'000333,21.51,22.23,21.42,21.81,21455461
646,2016-05-16,'000333,21.8,22.0,21.51,21.51,17884946
647,2016-05-17,'000333,21.35,21.8,21.3,21.65,18828846
648,2016-05-18,'000333,0.0,0.0,0.0,0.0,0
649,2016-05-19,'000333,0.0,0.0,0.0,0.0,0
650,2016-05-20,'000333,0.0,0.0,0.0,0.0,0
651,2016-05-23,'000333,0.0,0.0,0.0,0.0,0
652,2016-05-24,'000333,0.0,0.0,0.0,0.0,0
653,2016-05-25,'000333,0.0,0.0,0.0,0.0,0
654,2016-05-26,'000333,0.0,0.0,0.0,0.0,0
655,2016-05-27,'000333,0.0,0.0,0.0,0.0,0
656,2016-05-30,'000333,0.0,0.0,0.0,0.0,0
657,2016-05-31,'000333,0.0,0.0,0.0,0.0,0
658,2016-06-01,'000333,22.86,23.45,22.44,23.1,79182460
659,2016-06-02,'000333,22.56,22.88,22.36,22.71,38735296
660,2016-06-03,'000333,23.08,23.23,22.45,22.56,36714646
661,2016-06-06,'000333,23.73,24.03,23.0,23.1,44767955
662,2016-06-07,'000333,23.13,23.83,23.0,23.73,37615544
663,2016-06-08,'000333,22.68,23.0,22.5,23.0,27385702
664,2016-06-13,'000333,22.3,22.83,22.25,22.41,27585859
665,2016-06-14,'000333,22.58,22.69,22.11,22.3,20476417
666,2016-06-15,'000333,22.78,23.06,22.13,22.16,28236018
667,2016-06-16,'000333,22.36,22.71,22.18,22.64,17580475
668,2016-06-17,'000333,22.43,22.9,22.22,22.77,27595876
669,2016-06-20,'000333,22.96,23.03,22.21,22.26,36062846
670,2016-06-21,'000333,22.72,23.15,22.63,22.99,23291425
671,2016-06-22,'000333,22.96,23.03,22.54,22.61,18079780
672,2016-06-23,'000333,22.7,23.03,22.6,22.95,17928263
673,2016-06-24,'000333,22.83,23.23,22.5,22.74,39087493
674,2016-06-27,'000333,23.64,23.87,22.66,22.66,41463643
675,2016-06-28,'000333,23.35,23.52,22.97,23.52,50758050
676,2016-06-29,'000333,23.37,23.47,23.09,23.28,31857127
677,2016-06-30,'000333,23.72,23.78,23.23,23.44,51989503
678,2016-07-01,'000333,24.08,24.63,23.79,23.79,47416456
679,2016-07-04,'000333,24.45,25.08,23.93,24.01,65046066
680,2016-07-05,'000333,24.1,24.59,24.02,24.55,42663992
681,2016-07-06,'000333,24.38,24.46,23.86,24.05,40593291
682,2016-07-07,'000333,24.44,24.96,24.33,24.45,59545975
683,2016-07-08,'000333,24.15,24.75,24.05,24.62,37377178
684,2016-07-11,'000333,24.96,25.22,24.16,24.35,66505083
685,2016-07-12,'000333,27.46,27.46,24.98,25.05,115331093
686,2016-07-13,'000333,27.35,28.69,27.05,27.87,89421783
687,2016-07-14,'000333,27.04,27.65,26.77,27.16,45623148
688,2016-07-15,'000333,28.65,29.57,27.06,27.06,86992561
689,2016-07-18,'000333,28.46,29.29,28.01,28.39,55213848
690,2016-07-19,'000333,27.45,28.55,27.11,28.32,60078343
691,2016-07-20,'000333,27.3,27.78,27.01,27.49,31844826
692,2016-07-21,'000333,28.07,29.29,27.5,27.58,64280665
693,2016-07-22,'000333,27.28,28.3,27.0,28.1,52475526
694,2016-07-25,'000333,26.66,27.43,26.62,27.01,47954066
695,2016-07-26,'000333,27.54,27.63,26.4,26.69,63149661
696,2016-07-27,'000333,26.96,27.7,26.36,27.6,61224194
697,2016-07-28,'000333,27.78,28.38,26.8,26.96,80619290
698,2016-07-29,'000333,28.2,28.8,27.52,27.78,72082505
699,2016-08-01,'000333,27.76,28.58,27.51,28.04,47797885
700,2016-08-02,'000333,27.6,27.74,26.97,27.68,43686022
701,2016-08-03,'000333,28.01,28.08,27.27,27.42,37767455
702,2016-08-04,'000333,27.69,28.12,27.53,27.85,35255512
703,2016-08-05,'000333,27.97,28.46,27.56,27.65,44837432
704,2016-08-08,'000333,27.69,27.96,27.18,27.96,34470242
705,2016-08-09,'000333,27.83,28.05,27.33,27.89,33570092
706,2016-08-10,'000333,27.23,27.99,27.09,27.68,43563723
707,2016-08-11,'000333,27.24,27.59,27.16,27.26,29570906
708,2016-08-12,'000333,27.04,27.35,26.4,27.24,49373286
709,2016-08-15,'000333,27.92,28.03,26.65,27.05,67775783
710,2016-08-16,'000333,28.35,29.15,28.01,28.01,69474666
711,2016-08-17,'000333,28.43,29.1,28.27,28.6,45391157
712,2016-08-18,'000333,28.07,28.49,27.84,28.36,35350670
713,2016-08-19,'000333,27.86,28.28,27.68,27.94,27703782
714,2016-08-22,'000333,27.42,27.86,27.32,27.86,25824868
715,2016-08-23,'000333,27.63,28.08,27.4,27.5,27643936
716,2016-08-24,'000333,27.3,27.79,27.21,27.7,22811351
717,2016-08-25,'000333,27.5,27.73,27.0,27.25,22906820
718,2016-08-26,'000333,27.22,27.73,27.13,27.49,20064586
719,2016-08-29,'000333,27.05,27.33,26.88,27.18,21566295
720,2016-08-30,'000333,26.87,27.2,26.71,27.05,24497489
721,2016-08-31,'000333,27.4,27.68,27.03,27.05,36784708
722,2016-09-01,'000333,27.47,27.62,27.15,27.33,25285622
723,2016-09-02,'000333,27.12,28.07,26.91,27.78,37396799
724,2016-09-05,'000333,27.43,27.54,26.9,27.13,28757195
725,2016-09-06,'000333,27.31,27.44,26.9,27.3,30546714
726,2016-09-07,'000333,27.23,27.38,27.11,27.29,19284352
727,2016-09-08,'000333,27.21,27.45,27.09,27.23,20133941
728,2016-09-09,'000333,27.02,27.27,26.98,27.27,18190721
729,2016-09-12,'000333,26.29,26.74,26.11,26.74,35950103
730,2016-09-13,'000333,26.34,26.55,26.27,26.46,16457280
731,2016-09-14,'000333,25.4,26.21,25.18,26.21,39798629
732,2016-09-19,'000333,26.0,26.25,25.39,25.4,26556893
733,2016-09-20,'000333,25.91,26.08,25.74,26.08,9971872
734,2016-09-21,'000333,25.97,26.05,25.88,26.01,9294078
735,2016-09-22,'000333,26.15,26.33,25.93,26.1,22010478
736,2016-09-23,'000333,26.26,26.36,26.12,26.21,13288004
737,2016-09-26,'000333,26.02,26.31,26.0,26.25,11500682
738,2016-09-27,'000333,26.16,26.2,25.76,25.86,10749633
739,2016-09-28,'000333,26.19,26.4,26.12,26.24,11223630
740,2016-09-29,'000333,26.5,26.55,26.2,26.29,12280360
741,2016-09-30,'000333,27.01,27.17,26.51,26.59,20465989
742,2016-10-10,'000333,26.95,27.2,26.52,27.18,25921181
743,2016-10-11,'000333,27.0,27.14,26.68,26.9,22004789
744,2016-10-12,'000333,26.81,26.98,26.76,26.98,12125548
745,2016-10-13,'000333,26.3,26.87,26.29,26.87,22568949
746,2016-10-14,'000333,26.37,26.52,26.25,26.32,17300794
747,2016-10-17,'000333,26.27,26.53,26.21,26.48,14033212
748,2016-10-18,'000333,26.35,26.36,26.05,26.1,22703193
749,2016-10-19,'000333,26.14,26.39,26.08,26.36,15399856
750,2016-10-20,'000333,26.25,26.34,25.99,26.14,15570390
751,2016-10-21,'000333,26.38,26.53,26.16,26.18,23097359
752,2016-10-24,'000333,26.66,26.75,26.39,26.53,34696954
753,2016-10-25,'000333,26.8,26.88,26.53,26.66,29063381
754,2016-10-26,'000333,26.67,26.85,26.59,26.8,18388687
755,2016-10-27,'000333,26.68,26.7,26.4,26.66,12449359
756,2016-10-28,'000333,26.76,26.83,26.49,26.64,20745154
757,2016-10-31,'000333,27.15,27.19,26.67,26.86,41947232
758,2016-11-01,'000333,27.77,27.91,27.17,27.2,40892220
759,2016-11-02,'000333,27.48,27.71,27.3,27.71,23445241
760,2016-11-03,'000333,27.4,27.69,27.3,27.3,15732378
761,2016-11-04,'000333,26.99,27.56,26.98,27.3,20128149
762,2016-11-07,'000333,26.95,27.1,26.76,27.02,14285566
763,2016-11-08,'000333,27.4,27.6,27.03,27.03,18522343
764,2016-11-09,'000333,27.18,27.49,26.9,27.49,21096697
765,2016-11-10,'000333,27.57,27.74,27.3,27.3,22722922
766,2016-11-11,'000333,27.43,27.7,27.29,27.55,19100786
767,2016-11-14,'000333,27.1,27.63,26.98,27.56,32829345
768,2016-11-15,'000333,27.0,27.09,26.87,27.05,23755301
769,2016-11-16,'000333,26.94,27.07,26.86,27.0,11325381
770,2016-11-17,'000333,27.0,27.18,26.85,27.0,16811777
771,2016-11-18,'000333,27.13,27.22,26.93,27.02,14911388
772,2016-11-21,'000333,27.58,27.78,27.13,27.13,35242593
773,2016-11-22,'000333,27.44,27.78,27.4,27.61,17065789
774,2016-11-23,'000333,28.05,28.2,27.47,27.47,45671206
775,2016-11-24,'000333,28.98,29.5,27.69,27.8,77506821
776,2016-11-25,'000333,29.0,29.3,28.2,28.89,35865533
777,2016-11-28,'000333,30.12,30.49,28.8,29.35,80168715
778,2016-11-29,'000333,31.47,32.25,29.87,30.0,120873013
779,2016-11-30,'000333,30.28,31.31,30.14,31.09,60767554
780,2016-12-01,'000333,30.85,32.2,30.4,31.3,90766574
781,2016-12-02,'000333,29.87,31.0,29.54,31.0,50794271
782,2016-12-05,'000333,28.62,29.28,28.3,28.39,58194538
783,2016-12-06,'000333,28.87,29.42,28.79,28.82,32569360
784,2016-12-07,'000333,28.89,29.22,28.72,28.89,23746911
785,2016-12-08,'000333,29.11,29.35,28.9,29.04,26205361
786,2016-12-09,'000333,30.18,30.56,29.13,29.22,61417364
787,2016-12-12,'000333,29.29,30.0,29.18,29.95,34994743
788,2016-12-13,'000333,28.8,29.5,28.38,29.06,39018212
789,2016-12-14,'000333,28.4,29.12,28.4,28.85,20756608
790,2016-12-15,'000333,27.83,28.3,27.5,28.28,29346213
791,2016-12-16,'000333,29.2,29.2,27.9,27.9,38413579
792,2016-12-19,'000333,28.85,29.3,28.66,29.0,21110573
793,2016-12-20,'000333,28.23,29.03,28.02,28.84,21744842
794,2016-12-21,'000333,28.38,28.75,28.21,28.33,19134370
795,2016-12-22,'000333,28.38,28.6,28.06,28.34,14758889
796,2016-12-23,'000333,28.13,28.58,28.06,28.36,13529635
797,2016-12-26,'000333,28.31,28.35,27.91,28.1,16129045
798,2016-12-27,'000333,28.3,28.62,28.2,28.31,23458942
799,2016-12-28,'000333,28.07,28.37,27.9,28.3,17691965
800,2016-12-29,'000333,28.02,28.14,27.97,28.0,17665394
801,2016-12-30,'000333,28.17,28.32,27.9,28.05,17263516
802,2017-01-03,'000333,29.12,29.5,28.62,28.65,44108241
803,2017-01-04,'000333,29.83,29.98,29.13,29.13,35806832
804,2017-01-05,'000333,29.69,29.93,29.51,29.82,19176212
805,2017-01-06,'000333,29.39,29.69,29.2,29.69,19794180
806,2017-01-09,'000333,29.25,29.5,28.91,29.48,17747932
807,2017-01-10,'000333,29.18,29.41,29.0,29.0,16612513
808,2017-01-11,'000333,28.6,29.24,28.48,29.07,24037092
809,2017-01-12,'000333,28.2,28.85,28.18,28.6,25368155
810,2017-01-13,'000333,28.22,28.5,28.19,28.24,19486113
811,2017-01-16,'000333,28.25,28.62,27.79,28.22,29154002
812,2017-01-17,'000333,28.91,28.95,28.15,28.2,23461039
813,2017-01-18,'000333,29.14,29.52,28.76,28.76,33983685
814,2017-01-19,'000333,28.77,29.15,28.58,29.0,37098442
815,2017-01-20,'000333,29.22,29.35,28.72,28.74,32630800
816,2017-01-23,'000333,28.96,29.48,28.9,29.36,25106865
817,2017-01-24,'000333,29.1,29.3,28.8,28.97,26808705
818,2017-01-25,'000333,29.4,29.59,28.96,29.03,28451758
819,2017-01-26,'000333,29.9,30.14,29.45,29.45,34191530
820,2017-02-03,'000333,29.9,30.05,29.4,29.7,23840976
821,2017-02-06,'000333,29.99,30.46,29.86,29.9,29719260
822,2017-02-07,'000333,29.65,30.17,29.54,30.0,32400398
823,2017-02-08,'000333,29.88,30.07,29.58,29.65,25621590
824,2017-02-09,'000333,30.02,30.12,29.87,29.94,25101671
825,2017-02-10,'000333,30.12,30.48,29.99,30.1,26991885
826,2017-02-13,'000333,30.91,30.94,30.05,30.05,44650847
827,2017-02-14,'000333,30.69,31.29,30.6,31.0,26523718
828,2017-02-15,'000333,31.06,31.45,30.7,30.83,30427042
829,2017-02-16,'000333,32.03,32.1,30.93,31.0,41327408
830,2017-02-17,'000333,32.25,32.62,31.8,32.1,39304285
831,2017-02-20,'000333,32.58,33.47,32.18,32.27,67515453
832,2017-02-21,'000333,32.45,32.87,32.1,32.71,38615740
833,2017-02-22,'000333,33.05,33.32,32.31,32.37,33187653
834,2017-02-23,'000333,33.1,33.28,32.6,33.06,31137295
835,2017-02-24,'000333,32.37,33.02,32.18,32.98,33884254
836,2017-02-27,'000333,31.61,32.39,31.58,32.38,33444675
837,2017-02-28,'000333,31.86,32.08,31.56,31.65,21088826
838,2017-03-01,'000333,32.03,32.05,31.79,31.8,19301163
839,2017-03-02,'000333,31.49,32.16,31.38,32.03,21626204
840,2017-03-03,'000333,31.72,31.73,31.13,31.49,29981615
841,2017-03-06,'000333,32.89,33.1,31.52,31.52,43259618
842,2017-03-07,'000333,33.01,33.17,32.55,32.9,27466130
843,2017-03-08,'000333,33.28,33.58,32.8,33.18,36485727
844,2017-03-09,'000333,32.92,33.68,32.88,33.3,23799594
845,2017-03-10,'000333,34.22,34.3,32.77,32.88,48077585
846,2017-03-13,'000333,33.9,34.79,33.74,34.28,45004050
847,2017-03-14,'000333,34.02,34.16,33.38,33.94,34191078
